"","featureid","zone","riparian_distance_ft","agriculture","alloffnet","allonnet","ann_tmax_c","ann_tmin_c","apr_prcp_mm","AreaSqKM","aug_prcp_mm","dec_prcp_mm","deg_barr_1","deg_barr_2","deg_barr_3","deg_barr_4","deg_barr_5","deg_barr_6","deg_barr_7","deg_barr_all","dep_no3_2011","dep_so4_2011","devel_hi","devel_low","devel_med","devel_opn","developed","drainageclass","elevation","feb_prcp_mm","forest","forest_decid","forest_evgrn","forest_mixed","fwsopenwater","fwswetlands","herbaceous","hydrogroup_a","hydrogroup_ab","hydrogroup_cd","hydrogroup_d1","hydrogroup_d4","impervious","jan_prcp_mm","jul_prcp_mm","jun_prcp_mm","mar_prcp_mm","may_prcp_mm","nov_prcp_mm","oct_prcp_mm","openoffnet","openonnet","percent_sandy","sep_prcp_mm","slope_pcnt","surfcoarse","tree_canopy","undev_forest","water","wetland"
"3374","201478683","local",NA," 9.5238100"," 1.0352000","  1.4492800","14.91000"," 2.409570000"," 98.0760","4.34700e-01"," 92.4679"," 99.6883"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.09394"," 7.68809"," 1.03520000"," 5.79710000","12.21530000"," 8.48861000","27.5362000",NA," 52.2774"," 86.1001"," 25.87990","  8.695650","12.008300","  5.175980","0.00000e+00","  2.4844700","12.8364000","4.76190e+00"," 32.7122000"," 39.751600","17.5983000"," 25.2588000","1.00683e+01"," 95.7656"," 97.7041","102.119"," 95.0706","112.157","103.456","111.031","0.00000000","0.00000e+00"," 15.3209000","108.543","10.4144000","2.00828e+01","30.4286000"," 43.40280","1.13872e+01","  3.3126300"
"3375","201478683","upstream","200"," 5.3730500"," 0.2055980"," 12.8827000",NA,NA,NA,"2.45489e+02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.02895240"," 2.21504000"," 0.61093200"," 5.64681000"," 8.5017300","3.68434","411.4140",NA," 78.72950"," 28.876100","16.960600"," 32.892800","3.80119e+00","  9.2581600"," 2.3781300","8.65859e+00"," 32.4933000"," 49.267800","11.2863000"," 27.5194000","1.50666e+00",NA,NA,NA,NA,NA,NA,NA,"0.03664860","3.76417e+00","  7.9351500",NA,"13.6260000","1.08890e+01","70.3039000"," 86.17980","4.87426e+00"," 13.9422000"
"3376","201478683","upstream",NA," 5.8645500"," 0.9229910","  3.5987500","12.07640"," 0.489233000","115.5920","1.71567e+03","110.8690","109.6750","19"," 4"," 2"," 4"," 0","47"," 0","76","11.08640","10.19330"," 0.07438480"," 1.34354000"," 0.53328400"," 3.32167000"," 5.2728800","3.40959","475.7450"," 93.6136"," 85.82580"," 45.934200","13.531700"," 26.359900","1.36505e+00","  3.1481900"," 1.3848300","5.74987e+00"," 35.1029000"," 52.317200","12.7437000"," 24.6943000","1.06405e+00","101.6140","116.2300","121.996","111.4690","125.860","121.458","131.502","0.07422740","1.29072e+00","  3.8404700","117.450","16.0252000","5.16334e+00","75.5927000"," 90.77240","1.47537e+00","  4.1908300"
"3377","201478686","local","200"," 0.0000000"," 1.8264800","  3.6529700",NA,NA,NA,"1.95048e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.82648000"," 1.8264800","3.52062"," 65.7671",NA," 84.93150"," 26.027400","40.639300"," 18.264800","0.00000e+00","  5.4794500"," 0.0000000","0.00000e+00"," 41.0959000"," 57.077600"," 5.9360700"," 31.5068000","1.91781e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 25.5708000",NA,"15.8897000","2.55708e+01","76.6895000","100.00000","0.00000e+00","  6.8493200"
"3378","201478686","local",NA," 3.3112600"," 0.3679180","  0.5886680","14.81500"," 2.325150000"," 98.3358","1.22310e+00"," 93.0093"," 99.1084"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.17501"," 7.71070"," 0.00000000"," 0.36791800"," 0.00000000"," 0.95658600"," 1.3245000",NA," 86.7609"," 85.6923"," 71.22880"," 34.363500","22.443000"," 14.422400","0.00000e+00","  0.9565860"," 0.4415010","1.23620e+01"," 23.4731000"," 74.834400","52.6122000"," 61.2951000","1.54525e-01"," 94.6042"," 98.6692","102.384"," 94.8852","111.490","103.086","111.431","0.00000000","0.00000e+00"," 13.3922000","108.048","12.4902000","2.06034e+01","63.5990000"," 94.99510","0.00000e+00","  1.1773400"
"3379","201478686","upstream","200"," 0.0000000"," 1.8264800","  3.6529700",NA,NA,NA,"1.95048e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 1.82648000"," 1.8264800","3.52062"," 65.7671",NA," 84.93150"," 26.027400","40.639300"," 18.264800","0.00000e+00","  5.4794500"," 0.0000000","0.00000e+00"," 41.0959000"," 57.077600"," 5.9360700"," 31.5068000","1.91781e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 25.5708000",NA,"15.8897000","2.55708e+01","76.6895000","100.00000","0.00000e+00","  6.8493200"
"3380","201478686","upstream",NA," 3.3112600"," 0.3679180","  0.5886680","14.81500"," 2.325150000"," 98.3358","1.22310e+00"," 93.0093"," 99.1084"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.17501"," 7.71070"," 0.00000000"," 0.36791800"," 0.00000000"," 0.95658600"," 1.3245000",NA," 86.7609"," 85.6923"," 71.22880"," 34.363500","22.443000"," 14.422400","0.00000e+00","  0.9565860"," 0.4415010","1.23620e+01"," 23.4731000"," 74.834400","52.6122000"," 61.2951000","1.54525e-01"," 94.6042"," 98.6692","102.384"," 94.8852","111.490","103.086","111.431","0.00000000","0.00000e+00"," 13.3922000","108.048","12.4902000","2.06034e+01","63.5990000"," 94.99510","0.00000e+00","  1.1773400"
"3381","201478691","local","200"," 0.6269590"," 0.3134800","  2.1943600",NA,NA,NA,"2.84387e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 7.52351000"," 1.56740000","47.33540000","56.4263000","2.97179","432.5670",NA," 42.94670"," 17.868300"," 5.642630"," 19.435700","9.40439e-01","  1.5674000"," 0.0000000","0.00000e+00","  0.9404390"," 99.059600"," 0.0000000"," 74.9216000","6.26019e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","9.40439e-01","  0.0000000",NA,"20.8194000","0.00000e+00","72.5674000"," 98.56110","0.00000e+00","  0.0000000"
"3382","201478691","local",NA,"18.1122000"," 1.5674000","  0.2786490","12.09580"," 1.395700000","112.7210","2.58390e+00","103.0150"," 99.9761"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.49280"," 9.75209"," 0.00000000"," 4.17973000"," 0.27864900","11.11110000","15.5695000","2.86799","485.2340"," 85.1625"," 65.83070"," 37.722000"," 6.408920"," 21.699800","4.52804e-01","  1.3932400"," 0.1393240","0.00000e+00","  2.9258100"," 97.074200"," 0.0000000"," 62.6611000","2.15360e+00"," 94.5302","110.6960","114.257","101.2810","128.398","112.790","123.171","0.34831100","1.04493e-01","  0.0000000","115.750","14.9947000","0.00000e+00","67.0293000"," 77.97030","3.48311e-01","  0.8011150"
"3383","201478691","upstream","200"," 0.6269590"," 0.3134800","  2.1943600",NA,NA,NA,"2.84387e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 7.52351000"," 1.56740000","47.33540000","56.4263000","2.97179","432.5670",NA," 42.94670"," 17.868300"," 5.642630"," 19.435700","9.40439e-01","  1.5674000"," 0.0000000","0.00000e+00","  0.9404390"," 99.059600"," 0.0000000"," 74.9216000","6.26019e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","9.40439e-01","  0.0000000",NA,"20.8194000","0.00000e+00","72.5674000"," 98.56110","0.00000e+00","  0.0000000"
"3384","201478691","upstream",NA,"18.1122000"," 1.5674000","  0.2786490","12.09580"," 1.395700000","112.7210","2.58390e+00","103.0150"," 99.9761"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.49280"," 9.75209"," 0.00000000"," 4.17973000"," 0.27864900","11.11110000","15.5695000","2.86799","485.2340"," 85.1625"," 65.83070"," 37.722000"," 6.408920"," 21.699800","4.52804e-01","  1.3932400"," 0.1393240","0.00000e+00","  2.9258100"," 97.074200"," 0.0000000"," 62.6611000","2.15360e+00"," 94.5302","110.6960","114.257","101.2810","128.398","112.790","123.171","0.34831100","1.04493e-01","  0.0000000","115.750","14.9947000","0.00000e+00","67.0293000"," 77.97030","3.48311e-01","  0.8011150"
"3385","201478692","local","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"8.15725e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","19.14890000"," 0.00000000","28.72340000","47.8723000","2.78723","146.9470",NA," 52.12770"," 36.170200","15.957400","  0.000000","0.00000e+00","  0.0000000"," 0.0000000","6.48936e+01"," 64.8936000"," 35.106400","10.6383000"," 27.6596000","8.63830e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  7.4468100",NA,"11.4681000","4.25532e+01","70.0532000","100.00000","0.00000e+00","  0.0000000"
"3386","201478692","local",NA," 0.1236860"," 0.0000000","  0.1236860","13.67530"," 1.455760000","108.5410","1.45530e+00"," 94.6931"," 95.5021"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.87384"," 8.70092"," 0.00000000"," 3.83426000"," 0.00000000"," 5.31849000"," 9.1527500","3.60076","255.1320"," 85.6009"," 90.72360"," 34.693900","29.560900"," 26.468800","0.00000e+00","  0.1236860"," 0.0000000","2.47990e+01"," 61.9666000"," 31.354400","19.6042000"," 33.7044000","1.86951e+00"," 88.1105","105.5890","108.146","101.0410","119.822","111.851","131.160","0.00000000","0.00000e+00","  1.3605400","107.020","15.5569000","3.52505e+00","81.0495000"," 99.86390","0.00000e+00","  0.1236860"
"3387","201478692","upstream","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"8.15725e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000","19.14890000"," 0.00000000","28.72340000","47.8723000","2.78723","146.9470",NA," 52.12770"," 36.170200","15.957400","  0.000000","0.00000e+00","  0.0000000"," 0.0000000","6.48936e+01"," 64.8936000"," 35.106400","10.6383000"," 27.6596000","8.63830e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  7.4468100",NA,"11.4681000","4.25532e+01","70.0532000","100.00000","0.00000e+00","  0.0000000"
"3388","201478692","upstream",NA," 0.1236860"," 0.0000000","  0.1236860","13.67530"," 1.455760000","108.5410","1.45530e+00"," 94.6931"," 95.5021"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.87384"," 8.70092"," 0.00000000"," 3.83426000"," 0.00000000"," 5.31849000"," 9.1527500","3.60076","255.1320"," 85.6009"," 90.72360"," 34.693900","29.560900"," 26.468800","0.00000e+00","  0.1236860"," 0.0000000","2.47990e+01"," 61.9666000"," 31.354400","19.6042000"," 33.7044000","1.86951e+00"," 88.1105","105.5890","108.146","101.0410","119.822","111.851","131.160","0.00000000","0.00000e+00","  1.3605400","107.020","15.5569000","3.52505e+00","81.0495000"," 99.86390","0.00000e+00","  0.1236860"
"3389","201478693","local","200"," 5.4421800"," 0.0000000"," 15.6463000",NA,NA,NA,"1.34121e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA," 36.2177",NA," 47.61900"," 21.088400"," 0.000000"," 26.530600","0.00000e+00"," 15.6463000"," 6.8027200","6.80272e-01","  8.8435400","  4.761900"," 0.0000000"," 27.2109000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  4.7619000",NA," 2.8569700","5.44218e+00","36.2381000"," 47.61900","4.01361e+01"," 33.3333000"
"3390","201478693","local",NA,"32.0038000"," 1.2345700","  3.7986700","14.95080"," 2.436760000"," 98.7969","9.47700e-01"," 92.8617","100.0100"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.13778"," 7.76236"," 0.00000000"," 9.59164000"," 1.89934000"," 0.37986700","11.8708000","2.52801"," 54.7892"," 86.3578"," 33.33330"," 21.082600"," 4.938270","  7.312440","0.00000e+00","  5.0332400","16.8091000","7.59734e-01"," 27.0655000"," 50.712200"," 0.0000000"," 26.4957000","4.39696e+00"," 95.8642"," 98.5637","102.651"," 95.7462","112.890","104.188","111.817","0.00000000","0.00000e+00"," 51.0921000","108.948"," 5.0143900","5.18519e+01","33.2583000"," 37.82330","5.98291e+00","  7.7872700"
"3391","201478693","upstream","200"," 5.1063600"," 0.1903810"," 13.4721000",NA,NA,NA,"2.04150e+02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.01454300"," 2.19379000"," 0.49005600"," 5.48889000"," 8.1872800","3.70137","443.5510",NA," 78.44150"," 29.463700","15.121200"," 33.856600","4.39464e+00","  9.2361400"," 2.4392600","7.55664e+00"," 32.3917000"," 48.341900","10.7918000"," 26.4123000","1.40224e+00",NA,NA,NA,NA,NA,NA,NA,"0.03922210","4.35497e+00","  7.2521200",NA,"13.6232000","1.00007e+01","69.7321000"," 85.57610","5.67574e+00"," 13.9644000"
"3392","201478693","upstream",NA," 5.3306800"," 0.9530760","  3.8055500","11.87790"," 0.354929000","116.0610","1.47936e+03","112.4720","110.7150","17"," 4"," 2"," 4"," 0","36"," 0","63","11.23860","10.38010"," 0.01417510"," 0.98933500"," 0.24420100"," 3.17400000"," 4.4217100","3.43865","505.6090"," 93.8508"," 86.98970"," 47.703900","12.289600"," 26.996200","1.54180e+00","  3.2085000"," 1.4083800","4.69761e+00"," 35.6964000"," 51.150200","11.6609000"," 23.5290000","6.98826e-01","102.2590","116.8190","123.115","112.3020","126.714","122.447","132.281","0.08158270","1.46009e+00","  3.1549600","118.452","16.1673000","4.16510e+00","76.3020000"," 91.18410","1.67132e+00","  4.2866500"
"3393","201478694","local","200","25.2252000"," 0.0000000"," 30.6306000",NA,NA,NA,"1.00834e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA," 36.0811",NA," 30.63060","  0.000000"," 0.000000"," 30.630600","0.00000e+00"," 30.6306000"," 0.0000000","0.00000e+00","  5.4054100","  0.000000"," 0.0000000"," 38.7387000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 0.7286740","0.00000e+00","30.7748000"," 30.63060","4.41441e+01"," 30.6306000"
"3394","201478694","local",NA,"44.2675000"," 0.0000000"," 22.2930000","15.05540"," 2.528810000"," 98.2166","2.82600e-01"," 92.5551"," 99.8765"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.12663"," 7.72679"," 0.00000000"," 0.63694300"," 0.31847100"," 3.18471000"," 4.1401300","3.50593"," 37.1561"," 86.2453"," 29.61780","  0.000000"," 5.414010"," 24.203800","0.00000e+00"," 22.2930000"," 5.7324800","0.00000e+00"," 36.9427000","  0.000000"," 0.0000000"," 43.3121000","3.28025e-01"," 95.8084"," 97.7403","102.377"," 95.3632","112.492","103.770","111.195","0.00000000","0.00000e+00","  0.0000000","108.782"," 1.7020200","0.00000e+00","27.6115000"," 30.89700","1.62420e+01"," 24.2038000"
"3395","201478694","upstream","200"," 5.3428900"," 0.2035420"," 12.8235000",NA,NA,NA,"2.44425e+02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.02907750"," 2.20289000"," 0.60547400"," 5.63845000"," 8.4759000","3.68500","412.9300",NA," 78.81870"," 28.909300","16.991200"," 32.918300","3.81761e+00","  9.1803800"," 2.3563800","8.65552e+00"," 32.5152000"," 49.337100","11.3115000"," 27.4410000","1.49916e+00",NA,NA,NA,NA,NA,NA,NA,"0.03680690","3.78044e+00","  7.8847800",NA,"13.6511000","1.08106e+01","70.3618000"," 86.24320","4.87324e+00"," 13.8876000"
"3396","201478694","upstream",NA," 5.8280300"," 0.9229900","  3.5858600","12.06870"," 0.484032000","115.6380","1.71099e+03","110.9180","109.7030","19"," 4"," 2"," 4"," 0","47"," 0","76","11.09160","10.20010"," 0.07385180"," 1.32886000"," 0.52490500"," 3.31060000"," 5.2382200","3.41042","476.8470"," 93.6344"," 85.91610"," 45.979900","13.541400"," 26.394900","1.36873e+00","  3.1316000"," 1.3775100","5.73708e+00"," 35.1177000"," 52.335700","12.7172000"," 24.6282000","1.05321e+00","101.6310","116.2780","122.049","111.5130","125.898","121.507","131.556","0.07437780","1.29425e+00","  3.8106800","117.474","16.0445000","5.10887e+00","75.6517000"," 90.82280","1.47588e+00","  4.1784100"
"3397","201478695","local","200"," 0.0000000"," 0.0000000"," 37.8378000",NA,NA,NA,"3.28579e-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.00000000"," 0.0000000",NA," 35.9189",NA," 56.75680","  0.000000"," 2.702700"," 54.054100","0.00000e+00"," 37.8378000","13.5135000","0.00000e+00","  2.7027000","  0.000000"," 0.0000000"," 37.8378000","0.00000e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA," 2.6656600","0.00000e+00","37.9189000"," 56.75680","2.97297e+01"," 67.5676000"
"3398","201478695","local",NA," 7.1428600"," 0.0000000"," 23.4694000","14.97560"," 2.458230000"," 98.2220","1.76400e-01"," 92.6380"," 99.6811"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9.14156"," 7.71649"," 0.00000000"," 6.12245000"," 7.65306000","13.77550000","27.5510000",NA," 48.9031"," 86.1227"," 52.04080","  6.632650"," 8.673470"," 36.734700","0.00000e+00"," 23.4694000"," 7.6530600","5.10204e+00","  9.6938800"," 26.530600"," 1.5306100"," 39.7959000","8.79082e+00"," 95.6861"," 98.0265","102.336"," 95.1700","112.164","103.520","111.224","0.00000000","0.00000e+00"," 22.9592000","108.582"," 8.6096100","2.80612e+01","53.1480000"," 71.83100","5.61225e+00"," 34.1837000"
"3399","201478695","upstream","200"," 5.3785900"," 0.2033260"," 12.8987000",NA,NA,NA,"2.45132e+02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.02899410"," 2.21383000"," 0.61144600"," 5.64027000"," 8.4945400","3.68509","411.8940",NA," 78.75650"," 28.870100","16.961900"," 32.924500","3.80667e+00","  9.2663800"," 2.3734800","8.63511e+00"," 32.5006000"," 49.276100","11.2890000"," 27.5055000","1.50658e+00",NA,NA,NA,NA,NA,NA,NA,"0.03670140","3.76960e+00","  7.9091600",NA,"13.6278000","1.08313e+01","70.3100000"," 86.19340","4.86331e+00"," 13.9568000"
"3400","201478695","upstream",NA," 5.8663900"," 0.9230860","  3.6013000","12.07410"," 0.487687000","115.6060","1.71423e+03","110.8840","109.6840","19"," 4"," 2"," 4"," 0","47"," 0","76","11.08800","10.19540"," 0.07371240"," 1.34152000"," 0.53026800"," 3.31779000"," 5.2633000","3.41011","476.0720"," 93.6201"," 85.85150"," 45.942600","13.532400"," 26.376500","1.36620e+00","  3.1496800"," 1.3807400","5.73970e+00"," 35.1104000"," 52.314200","12.7226000"," 24.6747000","1.06102e+00","101.6190","116.2450","122.013","111.4830","125.872","121.474","131.519","0.07429000","1.29181e+00","  3.8345200","117.457","16.0291000","5.14381e+00","75.6078000"," 90.77870","1.47367e+00","  4.1933100"
"3401","201478700","local","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"1.92257e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.47169800"," 0.4716980","2.00000","429.5330",NA," 99.52830"," 36.320800","31.603800"," 31.603800","0.00000e+00","  0.0000000"," 0.0000000","0.00000e+00","  0.0000000","100.000000"," 0.0000000","100.0000000","2.35849e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"24.6279000","0.00000e+00","85.3255000","100.00000","0.00000e+00","  0.0000000"
"3402","201478700","local",NA," 2.4833400"," 0.0000000","  0.0000000","12.05800"," 1.380890000","111.0720","1.48590e+00","101.6620"," 98.1410"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.55240"," 9.78314"," 0.00000000"," 0.18170800"," 0.00000000"," 0.72683200"," 0.9085400","2.17929","494.0220"," 83.8076"," 96.60810"," 39.370100","20.714700"," 36.523300","0.00000e+00","  0.0000000"," 0.0000000","0.00000e+00","  0.0000000","100.000000"," 0.0000000"," 95.1544000","7.02605e-02"," 93.1911","109.6580","112.092"," 99.7595","127.139","111.229","122.051","0.00000000","0.00000e+00","  0.0000000","114.896","21.6120000","0.00000e+00","82.2144000"," 97.49390","0.00000e+00","  0.0000000"
"3403","201478700","upstream","200"," 0.0000000"," 0.0000000","  0.0000000",NA,NA,NA,"1.92257e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 0.00000000"," 0.00000000"," 0.47169800"," 0.4716980","2.00000","429.5330",NA," 99.52830"," 36.320800","31.603800"," 31.603800","0.00000e+00","  0.0000000"," 0.0000000","0.00000e+00","  0.0000000","100.000000"," 0.0000000","100.0000000","2.35849e-02",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00","  0.0000000",NA,"24.6279000","0.00000e+00","85.3255000","100.00000","0.00000e+00","  0.0000000"
"3404","201478700","upstream",NA," 2.4833400"," 0.0000000","  0.0000000","12.05800"," 1.380890000","111.0720","1.48590e+00","101.6620"," 98.1410"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.55240"," 9.78314"," 0.00000000"," 0.18170800"," 0.00000000"," 0.72683200"," 0.9085400","2.17929","494.0220"," 83.8076"," 96.60810"," 39.370100","20.714700"," 36.523300","0.00000e+00","  0.0000000"," 0.0000000","0.00000e+00","  0.0000000","100.000000"," 0.0000000"," 95.1544000","7.02605e-02"," 93.1911","109.6580","112.092"," 99.7595","127.139","111.229","122.051","0.00000000","0.00000e+00","  0.0000000","114.896","21.6120000","0.00000e+00","82.2144000"," 97.49390","0.00000e+00","  0.0000000"
"3405","201478701","local","200"," 2.9940100"," 0.0000000","  0.0000000",NA,NA,NA,"1.47482e-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 1.19760000"," 0.00000000","25.74850000","26.9461000","3.76351","181.5930",NA," 70.05990"," 42.515000"," 5.988020"," 21.556900","0.00000e+00","  0.0000000"," 0.0000000","1.19760e+01"," 26.9461000","  8.982040"," 0.5988020"," 55.6886000","2.61078e+00",NA,NA,NA,NA,NA,NA,NA,"0.00000000","0.00000e+00"," 11.3772000",NA,"12.8147000","2.09581e+01","67.2156000"," 95.90160","0.00000e+00"," 21.5569000"
"3406","201478701","local",NA," 5.7885900"," 0.0000000","  0.0000000","13.60280"," 1.559680000"," 99.8336","1.07280e+00"," 99.2951"," 95.9720"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","10.22190"," 9.35677"," 0.00000000"," 1.59396000"," 0.00000000"," 6.45973000"," 8.0536900","3.20086","247.9960"," 82.9594"," 86.15770"," 43.875800","18.036900"," 24.245000","0.00000e+00","  0.0000000"," 0.0000000","1.45134e+01"," 59.6477000"," 26.845600"," 2.6006700"," 17.9530000","9.47148e-01"," 89.7359","107.6750","109.102"," 95.8784","119.707","104.019","112.060","0.00000000","0.00000e+00"," 10.9060000","109.884","28.6895000","1.54362e+01","77.8851000"," 93.70440","0.00000e+00","  3.0201300"
"3407","201478701","upstream","200"," 1.6501900"," 0.1062000","  7.6709400",NA,NA,NA,"1.10033e+01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," 0.00000000"," 1.00482000"," 0.06535410"," 8.32448000"," 9.3946600","3.55719","428.6010",NA," 86.05510"," 37.039500","10.399500"," 38.616100","1.68287e+00","  6.0779300"," 1.0783400","8.89633e+00"," 31.0105000"," 46.907900"," 7.9650400"," 29.1725000","8.06960e-01",NA,NA,NA,NA,NA,NA,NA,"0.00000000","1.68287e+00"," 10.0237000",NA,"17.2418000","1.04812e+01","77.9106000"," 95.00360","1.79724e+00"," 10.2851000"
"3408","201478701","upstream",NA," 2.8806500"," 0.4095360","  2.1374200","12.24940"," 1.390140000","109.6050","7.12026e+01","106.0960","100.5040"," 0"," 0"," 0"," 0"," 0"," 3"," 0"," 3","10.64580"," 9.72091"," 0.00000000"," 0.30841600"," 0.01011200"," 3.52782000"," 3.8463500","3.25041","471.0570"," 86.9996"," 91.81430"," 48.039500"," 8.774680"," 35.000100","4.60096e-01","  2.0830700"," 0.8329750","4.49352e+00"," 24.5064000"," 56.807900"," 4.5453400"," 22.6041000","3.12524e-01"," 91.5429","112.2700","113.694","102.3760","122.891","111.872","122.655","0.00252800","4.57568e-01","  3.3584400","113.805","18.4559000","3.56448e+00","80.6654000"," 95.59270","5.19503e-01","  2.8541100"
